"Set","Doy_sin","Doy_cos","TAVE","TAVE_Summer","PREC_Annual","PREC_Summer","PREC_Winter","SRAD","FCF","SoilR","SoilF","ForestQ95","NDVI","NDVI_SD","TRI","ELEV","Label"
"train",0.353920074035612,0.935275671229946,0.815004862693498,0.778212304746115,-0.911424730400108,-0.956916469679515,-0.628548996670173,0.754337714644874,-0.596616152355691,0.598501850834979,-0.0340149030943058,-0.30431315805511,0.281142851051587,-0.578802426471591,-0.962765623345171,-0.811090472235534,6
"train",-0.475065830994995,0.879950257810653,-0.199393090303148,-0.26057684860786,-0.601727423767174,-0.615260112541893,-0.383472835503623,0.000994327905696313,-0.323590025265335,-0.173208483605595,0.0995310939074825,-1,0.462155820047451,-0.499015639015103,-0.681433144627217,0.29158751815639,7
"train",0.441221101243221,0.897398428691358,-0.0396137215848115,-0.0504521278123167,-0.77040417918512,-0.694112853626978,-0.841243806361688,0.074535463629136,-0.283687723579872,-0.0981095647929,0.1497282855116,-0.346095285759665,0.760832026869607,-0.258737120064894,-0.363444576935106,0.048178211783847,10
"test",-0.151731325083332,0.988421774845362,0.118578193917228,0.0524744219726136,0.428399929619205,0.621190075967973,0.283162915173381,0.111612934274195,0.604872461267476,-0.40252769563241,0.148738732305448,-0.235679496589695,0.773211517874522,-0.539061400232311,-0.48177830204436,-0.124652798517291,0
"train",-0.132885453570254,0.991131402100361,0.161026304405838,0.0964833376759064,-0.168186464804864,-0.210666233683334,-0.0309184828875634,0.100281089548447,0.568164310041054,-0.124168417510079,0.00921884648162297,0.00451550587223926,0.785271328244722,-0.437622966376524,-0.24401144297943,-0.142437003177821,0
"train",-0.0950560433041826,0.995471922573085,0.0272181070274109,-0.0835368391286118,-0.141648771744372,-0.304765805664787,0.00918491613850803,0.47993080487877,0.128395097287591,0.122281163402373,-0.0828940082464414,-0.928091541084643,0.796179444435253,-0.592089152133483,-0.580582078994138,0.0310496640541571,0
"train",-0.0190388051033468,0.999818745523526,-0.274369334463076,-0.216811786621846,-0.241839669945585,-0.375487317337267,0.0926503592300871,-0.0801167537575925,-0.56432740327821,-0.260166065280322,-0.105156187956795,-1,0.292739740766654,-0.306315579442593,-0.280989736980674,0.28037727298809,0
"train",-0.524526361833194,0.851394207016957,-0.0109777556429224,-0.0311080976759572,-0.227676848018245,-0.319076968697872,0.0164370842781099,0.249096022450374,-0.159441699090768,0.23521494866984,0.0543006449837031,-0.208316646289868,0.630300505348571,-0.469532572853193,-0.709705657815619,0.0201073217178134,0
"train",-0.132885453570254,0.991131402100361,-0.0618435907724544,-0.131580539021965,-0.348046390580757,-0.409820413239023,-0.440274733446202,0.419227790159982,0.0519137749136456,-0.367861442013166,-0.0427918011978515,-0.975409416251895,0.706175410396538,-0.361742181494678,-0.676942999683165,0.124152164891843,0
"train",-0.0380707084693898,0.999275047800474,0.0377582033182011,0.0408577768369871,0.732626054298943,0.969613824124332,0.37410055350841,0.109390551500832,0.0825531931327013,0.200004043266519,0.0816394738032047,0.285535636567788,0.851423233953259,-0.356984742175653,-0.134056558374381,-0.188010329925863,0
"train",-0.63301245380887,0.774141610639082,0.000503792921774604,-0.0774362669638792,-0.0498937494340934,0.102028537046588,-0.161344067664131,0.311635290415432,0.470221733626952,-0.180862743885526,0.233092114090187,-0.94938795448037,0.591538756474532,-0.568036593854422,-0.578803534695519,0.0257322628447951,0
"train",-0.524526361833194,0.851394207016957,0.0365120884374157,-0.0521276729442017,-0.529464307836737,-0.630654493823233,-0.295356156564057,0.36685423315874,-0.0295832832835168,-0.0349662283190981,-0.0819546640922997,-0.648018560774185,0.590117015992804,-0.283603173550493,-0.563712123773946,0.0288743243923375,7
"test",-0.33604939321543,0.941844363639525,0.177874938709842,0.125976757530371,-0.471748858852594,-0.37061583266714,-0.301500460186999,0.0830243429817712,-0.312269661894415,0.433040682099062,0.137131150639758,-0.672654083925807,0.387472472099564,-0.389445861119425,-0.855731309419098,-0.132360801663974,0
"test",-0.207911690817759,0.978147600733806,1.20384984927391e-05,-0.0622779277326485,0.555514450613611,0.85769607609699,0.251996231739776,0.492874938043597,0.490316054433711,-0.14801536560197,0.108151039305138,-0.654018211303542,0.7261257471938,-0.49110507177279,-0.789415956035587,-0.00907317174431965,0
"train",-0.132885453570254,0.991131402100361,0.0559895972780904,-0.0351113548580296,0.0844491897816311,-0.194875682784657,0.505412230440307,0.613687331655776,0.370769335608498,0.0730228798344164,-0.0606468517170038,-0.651356895276915,0.716689561011532,-0.456674829967504,-0.563319301287247,0.0268533030284575,0
"train",0.113991409890541,0.99348173534855,0.0130471266305945,-0.0465843021980981,-0.00222800203378115,0.0772480092730035,0.0534603531727971,0.332421257632583,0.122928812546951,0.100941040552477,-0.00966212915537357,-0.658989188521615,0.69747918661432,-0.401438708752967,-0.654753333093481,-0.00824040127457515,0
"train",-0.424055734159602,0.905636093763031,-0.370528453473249,-0.221686361875312,0.69935411576362,0.636211422856859,0.764821817314176,-0.122560666446978,-0.395209924820281,1,-0.238235873329876,-0.777707264944589,0.0985280366801049,-0.486813869524864,0.234408738076806,0.188350143517976,2
"train",-0.151731325083332,0.988421774845362,0.246465717027172,0.166487617130824,0.00392141146149649,-0.0783384045070795,0.223020095767264,0.00224501322308068,0.262544106526499,0.417598971583269,-0.163141317478606,0.00841663372402501,0.769783195680414,-0.379947189960938,-0.70129168014978,-0.28962563908436,10
"train",-0.0760862180510952,0.997101242313277,0.174474557975389,0.044961382178633,0.128358858931379,0.0166601482748383,0.318479696235442,0.441619107425212,0.279558281841358,0.279225310134893,-0.155456565092997,-0.24683818053071,0.913452603043151,-0.671385649015633,-0.228815993118332,-0.119344092399843,0
"train",-0.556559285941344,0.830807896708055,0.33516146531874,0.285734007258373,-0.0451092483721587,-0.0839824705920895,0.0183149813276149,0.343255797217294,0.204089568159322,0.017781751013864,0.62186950143548,0.608219031804525,0.943127937877803,-0.611351856134394,-0.764284101177251,-0.348319467860375,0
"train",-0.0190388051033468,0.999818745523526,-0.334979073597934,-0.430470704236704,0.145252761709742,-0.211609458490509,0.328805262799001,-0.201064526673252,-0.00694110834872774,-0.0651016450446052,0.153386232391312,-1,0.446602174605587,-0.0220168587567982,-0.716675717745582,0.439174248271116,0
"train",0.0950560433041826,0.995471922573085,0.796585647311236,0.768880887095032,-0.913712562960497,-0.980133216677761,-0.62710255220221,0.684828268166715,-0.565084647280137,0.674349963149788,-0.158790129868975,-0.622911063496335,-0.318049863738767,-0.204794390081618,-0.979536412161926,-0.805421213556745,2
"train",-0.353920074035612,0.935275671229947,-0.0597217402697077,-0.104172034808604,-0.0363623450871773,0.226872458713756,-0.164671276390319,0.136985823374624,-0.14538151557093,0.354850448193121,-0.092013474409568,-0.921823221515311,0.564424530997196,-0.563370701023316,-0.480878735804728,0.0849670673393743,0
"train",0.992351536782881,0.123444025552695,-0.526954302354811,-0.602598219545865,-0.496103422774262,-0.372635267607004,-0.690804138603861,-0.179094837679771,0.199946449042958,-0.800507608327583,-0.0314728227445029,-1,-0.457325466754269,-0.730954121149707,-0.794944843320428,0.637632749476189,6
"train",-0.825471896962774,0.564443218866769,0.653510437886312,0.593557081053703,-0.278290961559914,-0.0891385860763774,-0.411653321056694,0.402970010539497,-0.449085035717668,0.252058126713,0.577575826911212,-0.423524012354434,0.802306675107094,-0.461169513398775,-0.939690321851425,-0.761279815695385,0
"train",0.389270106317391,0.92112365311485,-0.0137206050549342,-0.160704189365051,0.672094460070031,0.650378792868136,0.625007245935077,0.470691772508393,0.339536158280409,-0.239986597760684,0.234286852319908,-0.9811848467129,0.804165020054158,-0.416261393772227,-0.648645506168914,0.046244376341595,0
"train",0.703732962870301,0.710464578265369,-0.0956829240856194,-0.108855045040969,-0.78575978660141,-0.803740129955793,-0.66038436304148,0.301463447850267,-0.193423788001287,-0.256726315748791,-0.0908060850801281,-0.171217587002281,0.830574704500835,-0.591779978711504,-0.56551125625321,0.126647186266298,10
"train",-0.4067366430758,0.913545457642601,0.0496474973902907,-0.0496116639164238,0.136607821516861,0.229498053432575,0.111074419150262,0.13656693818769,-0.0286207177035072,0.4173730243366,0.0944380379033867,-0.950093178688978,0.537732030789276,-0.425016067167461,-0.412799661612663,-0.00865228229516746,0
"train",0.603081430465489,0.797679627562155,0.120864726910179,0.0427047020153473,0.151445335394061,0.392712674354316,0.0915611939007239,0.264447454576633,-0.0456033545941468,-0.864817546111819,0.384756660297464,-0.650639536670958,0.790365232071596,-0.573543042083207,-0.830152279277161,-0.120306584240851,0
"train",-0.998867339183008,-0.0475819158237423,0.727815802843165,0.659613467828382,-0.549503366666016,-0.475691211282695,-0.485461070224299,0.408493131134097,-0.533448389581282,0.520792646725237,-0.0490098167097801,-0.688025749730482,-0.296662685186306,0.123056118999324,-0.992672220431336,-0.830026189068507,2
"train",-0.475065830994995,0.879950257810653,0.0797873896936747,0.00899608274522778,0.163988165887214,0.0329297840858698,0.449504901617966,0.00569871836219771,0.118853758499183,0.624993570908935,-0.151179307347349,-0.918382263717667,0.592312030507237,-0.557659053503811,-0.598702972070297,-0.133611798221384,2
"test",0.281732556841429,0.959492973614497,-0.11731318745331,-0.221703951638915,0.34855803292757,0.255330305151928,0.372592027738624,0.0496645590497211,0.145000399459888,-0.144619616323737,0.273608051634277,-0.974274157427896,0.574036824677435,-0.491266344784977,-0.889216749946715,0.176769769437104,0
"train",-0.0380707084693898,0.999275047800474,0.0772068776098234,-0.0211582508498775,0.694110723697033,0.662544374881157,0.765805145243444,0.405010058851675,0.313048226514756,-0.0109420900179776,0.33768053452873,-0.347130161096259,0.736564613518993,-0.543323451925122,-0.615231163491789,-0.114236940079654,0
"train",-0.603081430465489,0.797679627562155,0.224433857688115,0.170177238254766,0.0993244973693408,-0.0829838563413989,0.418746857757401,0.133438369278031,0.263456628994609,0.340068741476809,0.1989349355424,-0.36654287783682,0.813733342379292,-0.596617138212689,-0.815112750570812,-0.310906915711855,0
"train",-0.424055734159602,0.905636093763031,0.12669021365703,0.0834996891634057,-0.144738379033465,-0.309553024077859,0.160812138116186,0.128883880338734,-0.092950977140033,-0.188797059831723,0.408260822188052,0.551161693271558,0.922258200019254,-0.596642279850598,-0.753381973253243,-0.112511473506701,0
"train",-0.424055734159602,0.905636093763031,0.329318884946324,0.229166577055792,-0.0558788573419877,-0.277903783132766,0.285931641505664,0.258079302501302,0.354302738138636,0.00446394461676225,0.182145147154281,-0.997194018362309,0.711970746168357,-0.493048251212955,-0.947471144335173,-0.341146878706797,0
"train",0.703732962870301,0.710464578265369,0.676077358974397,0.625108311011915,-0.495686778515497,-0.33282503386693,-0.596688822710387,0.409011412806067,-0.470175874183571,0.325447576225236,0.116102453152014,-0.60356629938093,0.388215654624104,-0.632698796190887,-0.933132437297967,-0.784752098816978,2
"train",-0.057088810862768,0.998369103926136,-0.0302711953204949,-0.131309675886258,-0.524583210161233,-0.636576098171709,-0.22523881667055,1,0.449786122015244,0.0115693909264938,-0.310899441300751,0.248533167083101,0.808773573393244,-0.6144122348946,-0.169876149568946,0.107754161551283,0
"train",-0.132885453570254,0.991131402100361,0.401278827285564,0.314835069653662,-0.191405618885711,-0.297885271575455,0.057099713665578,0.131773478153689,0.194185537492388,-0.248431673403958,0.395466013883099,-0.736262486969006,0.75800020497758,0.119600432367448,-0.980857761595697,-0.460410091085005,10
"train",0.0380707084693902,0.999275047800474,0.0552449040996794,-0.00155748706004954,-0.121751467874604,-0.242135796677512,0.137401503589184,0.277758031601063,0.0336443381327789,-0.299323912324144,0.433797264644451,-0.661754267128241,0.66612050394282,-0.536421041454838,-0.919426199170162,-0.0353397910710415,0
"train",0.281732556841429,0.959492973614497,-0.66089214810824,-0.701445145661385,-0.220622554898219,-0.17622387872684,-0.399288919771635,-0.479376782425249,0.102053272099444,-0.679076422791299,0.149502740124421,-1,-0.838764508187611,-0.899335258529916,-0.562399970394196,0.730938919133491,6
"test",-0.791902245922275,0.610647879635438,0.720510883649502,0.659109996889832,-0.43894106362006,-0.362890778434458,-0.367715404353096,0.50452982134571,-0.542007209909051,0.410744445636944,-0.0451071501198765,-0.328249308474178,0.441722131460361,-0.661419624016255,-0.845696218409303,-0.768425144560799,0
"train",-0.113991409890541,0.99348173534855,0.103489317096369,0.0737391005041845,-0.56142248675536,-0.758255686790259,-0.220382637729799,0.265195025867492,-0.298427592323708,0.06946302150334,-0.0830695422550437,-0.446203254930745,0.796800151190397,-0.488543259137439,-0.386235143890537,-0.0140910231205236,0
"train",-0.0760862180510952,0.997101242313277,0.0524924134659308,-0.0483679811226273,0.507069536202664,0.483324231226609,0.570848415786153,0.153943250980683,0.0621441317250562,-0.196616023762515,0.365928661140541,-0.845837227576038,0.629880334622012,-0.509945837237732,-0.720890255578072,-0.0271454111162833,0
"test",-0.524526361833194,0.851394207016957,0.0563310268143482,-0.00792219403561389,0.155045214865237,0.0177114500449702,0.443145806663617,-0.102122909643311,0.0189195949597414,0.827301978792472,-0.109832746037327,-0.948438299690492,0.610044034647207,-0.431217117572493,-0.606366441924371,-0.110583591460715,2
"test",-0.524526361833194,0.851394207016957,0.04951395344056,-0.0598243960072871,-0.333220751464563,-0.272742263800331,-0.277316551934687,0.176119316766957,0.0169085376847562,0.239350377881905,0.0625339411461945,-0.957512870550788,0.720955337650595,-0.512117696769397,-0.497448103587509,0.0273658434464368,0
"train",0.281732556841429,0.959492973614497,-0.0995157787583508,-0.16262493387919,-0.801722091542761,-0.840293067572081,-0.696026883946237,0.647410816362614,0.158216608311195,-0.132731818158845,-0.0272845180437545,-0.579850482652396,0.343046635286368,-0.272861165355579,-0.725401537720918,0.188205851992694,10
"train",0.299949091277011,0.953955209976913,-0.111756821079692,-0.194248060794645,-0.0627879130004769,-0.23733819274378,-0.0128064500727336,-0.0886348388956034,-0.425207954473319,-0.465601464138158,0.249305486747355,-0.942807342712593,0.343683886819064,0.145130706163894,-0.845193455037961,0.175937782308974,0
"train",-0.846362222528424,0.5326077245748,0.782084103295633,0.709142205140714,-0.533779013666366,-0.713654055098311,-0.196942583148118,0.403065857150066,-0.617811743444895,0.589897422923002,-0.216480923648884,-0.512351737888388,-0.282581469427194,-0.463439476861503,-0.913921194174869,-0.839835055673068,0
"train",-0.424055734159602,0.905636093763031,0.0768156785235192,0.059689396974604,-0.68520168425216,-0.676433953323586,-0.489384845355851,0.257466465082204,-0.22584528809908,0.117027295319295,0.0391070695679525,-0.0959851323970612,0.471279543115413,-0.289986228796694,-0.500603036389489,-0.0267945524074144,0
"train",-0.587785252292473,0.809016994374947,0.507139389839387,0.438068376745727,0.0188059676611436,0.170840126139325,-0.0709851068452862,0.444605842714179,0.0149134105322084,-0.247474965193719,0.511728038913992,-0.999814996286748,0.787720510516316,-0.377040839526824,-0.954826065988653,-0.555627927616885,0
"train",-0.207911690817759,0.978147600733806,0.30387330350652,0.390429433653106,-0.786831483782216,-0.756854950245757,-0.566362917068232,0.0388790722758072,-0.392689184082461,0.198890361179647,-0.0734341484314984,0.155075440896586,0.942479471428779,-0.613100803535911,-0.208469380459953,-0.412857103410297,8
"test",0.676174900274019,0.736741137876405,0.777694376866863,0.715653685717494,-0.288265874985485,-0.121189907097718,-0.415658749306104,0.4736275186914,-0.575630066513088,0.42214824101555,-0.0386665543222655,-0.38149725519932,0.15390240779812,-0.583845787492797,-0.990942401493576,-0.854744729530745,0
"train",-0.524526361833194,0.851394207016957,0.214032699219757,0.161037866219419,0.166720502722574,0.38891039170131,-0.0046675664715593,0.0440857699691835,-0.0666122897032757,0.207890791371312,0.199996046531338,0.101462976875075,0.774836348276673,-0.541482872130317,-0.546447973521678,-0.287879805629445,0
"train",-0.057088810862768,0.998369103926136,-0.0429495321909841,-0.114985414073008,-0.150756827616492,-0.248540792129836,0.0940604026134484,0.501990692955262,0.309681982460292,0.255268956007774,-0.0773945356638701,-0.757493826288282,0.710482271382543,-0.412947508268964,-0.471592368297709,0.113482112100493,0
"train",0,1,0.322400604801657,0.254568502553387,-0.0788155291273615,-0.176993673782522,0.149742593220747,0.232801291863861,0.311450226050851,0.212739738204439,-0.0335523472608269,-0.289790064139728,0.786429795789698,-0.354680588376179,-0.870639897296547,-0.390248689420521,10
"train",0.353920074035612,0.935275671229946,-0.121015416600188,-0.226874092592275,0.172477706563466,-0.195475763234446,-0.0129423308337506,-0.0718744293223826,-0.032980824396709,-0.390472220826569,0.152779770298529,-0.943109974582482,0.2494543832168,-0.39540099308897,-0.877024154859903,0.22008628899548,0
"train",-0.389270106317392,0.92112365311485,0.330320008565574,0.263342911023695,0.000574327383278783,-0.0793313616042404,0.0935293456942441,0.475422302949595,0.373569014399302,0.135758916666196,0.733826199093222,-0.280219584054431,0.911632677512416,-0.557957173768349,-0.823260728942722,-0.342433752310123,0
"train",-0.662025669610819,0.749481162389254,0.759710215101129,0.69405653181814,-0.57109265270857,-0.511615064982963,-0.481674734119372,0.410755692032093,-0.575630066513088,0.251007472015988,0.743059525153821,-0.33023077466532,0.790631503055288,-0.524712626497087,-0.995985613597011,-0.83635699932378,0
"train",0.226496767425764,0.974011916942333,-0.301091765435121,-0.380883911092588,0.00894603389262305,0.197903779755361,-0.062758087741324,0.328999662721586,-0.165032689335338,0.0516928651508184,-0.0575214370660914,-1,0.26312392271568,-0.381221911092067,-0.232977550699296,0.358562442803823,2
"train",-0.587785252292473,0.809016994374947,0.224698913113805,0.135154865493216,0.414958956144567,-0.0252384194689841,0.919708182976285,0.164098150963172,0.258303636661906,0.443503823413902,-0.0133732501885928,-0.694519108439986,0.639195821655293,-0.382897581214077,-0.835331991018269,-0.22577084241928,0
"train",-0.371662455660328,0.928367933016073,0.0762224828131541,0.0562831344468535,-0.108965547322007,-0.33051455104323,0.263682101848489,0.0582904312851404,-0.170832460730036,-0.0960254987413847,0.258955706078384,0.234113943609029,0.876778716265171,-0.28472160418082,-0.513767119093652,-0.0740201032875085,0
"train",-0.318056891481575,0.948071629035,0.781496978949226,0.71528285889792,-0.561678022477781,-0.531117299643042,-0.464840354441849,0.498834047765739,-0.596720904978992,0.463764156263927,0.340034232096779,0.144459191482408,0.279623618524954,-0.390569675152857,-0.999162163988668,-0.848575268064396,0
"train",-0.780132704128121,0.625614069494722,0.239209994121721,0.185461301042244,-0.119025753502113,0.00372088719027919,-0.107071546456448,0.0772709646207006,0.0152323348016132,-0.928911050217668,0.480274044563993,-0.171807426574762,0.758781362763346,-0.633757780306068,-0.867806140112623,-0.243188129867856,0
"train",-0.353920074035612,0.935275671229947,0.12948512566642,0.0801703217770908,0.062033637315797,0.297097322967402,-0.117528131992327,-0.113632086734406,0.0342598201360449,-0.30366804544037,0.325550501979329,-0.585948017320369,0.792654185390117,-0.624374565963125,-0.627946698366975,-0.140271298617852,0
"train",-0.63301245380887,0.774141610639082,0.667243915275132,0.599952065491207,-0.0337965974470862,0.0415458822170502,-0.109886397450727,0.424795768259193,-0.480721293416523,-0.258350757532739,0.777300517237247,0.210331279833764,0.844454773518096,-0.563672772934815,-0.996579719863146,-0.743298365616473,0
"train",-0.508221760708569,0.861226243180201,0.336618540554066,0.2687123065123,0.00880559200764641,-0.0792307993676147,0.108908305293902,0.472247747029814,0.373390243025282,0.0190637043397033,0.682283444429921,0.4996119689381,0.84564399880389,-0.468220454251554,-0.853577785723672,-0.348090732109114,0
"train",-0.4067366430758,0.913545457642601,0.101553776689345,0.0404096704002701,-0.48967472403455,-0.402683871843688,-0.316759807318588,0.134586592309705,-0.259007136614397,0.413060999513321,0.0470209254625373,-0.676449453763362,0.708095826019117,-0.540193919343106,-0.571111241388543,-0.0683054695457344,0
"train",0.18925124436041,0.981928697262707,-0.0517954834211505,-0.139286297264169,0.191802852477446,0.275504558990264,0.152343026867366,0.0165395509061881,0.107013815680277,-0.0866582015728902,0.211900929040426,-0.726721345159966,0.137630674594983,-0.274044082282682,-0.840526800758517,0.0953058449622028,0
"train",-0.45822652172741,0.888835448654923,0.101826284518864,0.0149989980803369,0.282122513051104,0.246406525416831,0.366798396208104,0.0822257825849533,0.00438520870431547,-0.270346177938808,0.40236283996433,-0.689075024551931,0.692764036050737,-0.548471989752749,-0.639671529989542,-0.0775625307339186,0
"train",-0.45822652172741,0.888835448654923,0.200194314915499,0.144993214364214,-0.0812315862705384,-0.111857208041061,-0.0447299519468285,0.0487041566488604,-0.114567751011864,0.0750242967614922,0.349144209935116,-0.825212904742824,0.681626291672436,-0.433724122582609,-0.80523673757013,-0.195944405462319,0
"train",0.170522192632623,0.985353835847693,0.727815802843165,0.659613467828382,-0.549503366666016,-0.475691211282695,-0.485461070224299,0.408493131134097,-0.533448389581282,0.520792646725237,-0.0490098167097801,-0.688025749730482,-0.296662685186306,0.123056118999324,-0.992672220431336,-0.830026189068507,2
"train",0.263413891831657,0.964682912458856,0.0522475524911756,-0.0127740852223566,-0.531274409627417,-0.625480900267592,-0.291365313680737,0.166468821674436,-0.315736153083006,-0.242257367589711,0.162174200207112,-0.35928079157258,0.72862034432458,-0.456931916100923,-0.906449331655328,0.0169264064262213,10
"train",-0.508221760708569,0.861226243180201,0.388815229086242,0.372668866716762,-0.807684877183572,-0.880168358577748,-0.554613158069591,0.359032568847697,-0.248047614653235,0.198349276983676,0.204927405667149,-0.0979848271495546,0.682904792133747,-0.399872138449216,-0.856743973397737,-0.353301050519855,0
"train",0.967146854701957,0.254218334193487,0.447603855435978,0.40938706570375,-0.192440207438373,0.0467760473079886,-0.379348168769889,0.195567304026457,-0.120679849352533,-0.18206085889089,0.287602935351645,0.719535570772389,0.901189258597427,-0.453216967066287,-0.687572265586364,-0.517517927262423,5
"train",0,1,-0.0257736696097669,-0.14056794703405,-0.320118437039389,-0.378201231199252,-0.512298954129522,0.560561039909907,0.179423624033663,-0.258607623876321,-0.258167680937288,-0.872241406554624,0.701152127230894,-0.459168261929364,0.0227485155964646,0.128264081691563,0
"train",0.244999736927764,0.969523145110691,-0.0426030214702973,-0.145663884175924,-0.106361663430223,-0.1052214513858,-0.0658933181446067,0.468833090509818,0.200220157510292,-0.254029813739198,-0.0657347682118387,-0.979346406303846,0.682891356441909,-0.504699710911253,-0.364242300307816,0.0873670693760624,0
"test",-0.618158986220605,0.786053094742787,0.777357090450216,0.715036986683179,-0.255805188151592,-0.118256293034473,-0.312861961726753,0.491936964395042,-0.575630066513088,0.365924836270003,0.228968843948932,-0.37380496410106,0.240683541377434,-0.666312221115379,-0.986526923017996,-0.860701513748918,0
"train",-0.33604939321543,0.941844363639525,0.338233002219904,0.3106194857623,-0.167957647294707,-0.143604731474342,-0.149729753112137,0.146309730016315,-0.0375903420977702,0.0669318177426264,0.273631574772818,0.734949922690406,0.870276507648406,-0.522701954072241,-0.582223368755127,-0.368826489636684,0
"test",-0.540640817455597,0.841253532831181,0.235036074715716,0.180040385808877,-0.363104729340513,-0.405845291880414,-0.161169791238533,0.315747335909977,-0.00777398020465059,-0.147262009913733,0.483632120845677,-0.936536549074469,0.79411123620246,-0.344502863913182,-0.917004480108206,-0.207529401258712,0
"train",-0.371662455660328,0.928367933016073,-0.0440702069597687,-0.0683776348270398,-0.0256829386288373,0.125985146847885,-0.0973757685210153,-0.373790768543384,-0.286123101388873,-0.134242097123424,0.252992293948302,-0.946959871682793,0.716569639133973,-0.259907322997428,-0.488568009511877,0.0138537489456712,2
"train",-0.299949091277011,0.953955209976913,-0.0238298690208758,-0.090501328207375,-0.45783928903979,-0.539049979853779,-0.224073607979517,0.0553777592861591,-0.409159482489859,0.133871067960472,0.0977801026369882,-0.878263694476368,0.438487016735653,-0.347643907814605,-0.627314229457572,0.0834675164878722,7
"train",-0.0950560433041826,0.995471922573085,0.160919104443068,0.1014638359867,-0.0230426311912749,0.131864533632706,-0.0486318490292441,0.060521527386737,-0.00989542196440452,-0.471178198944767,0.55315762306592,-0.22587323168124,0.807061355474761,-0.628789958739079,-0.748002967923495,-0.161526176632959,0
"train",-0.603081430465489,0.797679627562155,0.449515266731304,0.40744507890679,-0.181393711012391,0.00561442935532419,-0.231292242243234,-0.142025112215364,-0.415684074455461,0.0773640399605544,0.304339154239391,-0.107563073249155,0.769832274819193,-0.32642579717605,-0.752548563700749,-0.497627865341226,0
"train",-0.424055734159602,0.905636093763031,0.200194314915499,0.144993214364214,-0.0812315862705384,-0.111857208041061,-0.0447299519468285,0.0487041566488604,-0.114567751011864,0.0750242967614922,0.349144209935116,-0.825212904742824,0.681626291672436,-0.433724122582609,-0.80523673757013,-0.195944405462319,0
"train",-0.113991409890541,0.99348173534855,0.381786986899065,0.345650028632627,-0.454365008002333,-0.407955156841626,-0.311107853297147,-0.0129968568685371,-0.317681076213326,0.120811317102988,0.230832113729433,0.284704457314696,0.85796441718023,-0.322769034711152,-0.493908309062013,-0.378621158174493,0
"train",0.458226521727411,0.888835448654923,0.766988034644506,0.701593216868112,-0.576627433141385,-0.470879506682703,-0.544806556284117,0.436827422328444,-0.575630066513088,0.498047488759868,-0.179309225246159,0.483478505667842,-0.396099685282799,-0.516325857160906,-0.98562296463316,-0.863442896060947,0
"train",0.931864029211452,0.362807705350641,-0.458641999001534,-0.535578865303093,-0.549564852808341,-0.472513579701525,-0.740732838602702,-0.228211223500943,-0.167004484490377,-0.781467985207591,0.141441419848735,-1,-0.0351238965105287,-0.506050658739548,-0.698072237715114,0.555313415958901,6
"train",-0.540640817455597,0.841253532831181,0.169082665633128,0.100742463441106,-0.217593919939676,-0.376824432013342,-0.0452061579166313,0.406533439071185,-0.00240745986715407,0.341065882352242,-0.0977029111613587,-0.310132167855927,0.58340150188827,-0.605319466603257,-0.207915146637001,-0.112266209247387,2
"train",-0.956767447373722,0.290854004005399,0.77290909977333,0.696009668410609,-0.512439725597109,-0.596106679392729,-0.26752447318468,0.469286990367617,-0.561584525833067,0.58834671129323,-0.248583879879785,-0.519627252885694,0.463365809584267,-0.358873113990583,-0.83621886121317,-0.837754304511127,3
"train",0.540640817455598,0.841253532831181,-0.435370265518465,-0.476740673514451,-0.384921519818691,-0.275392682446579,-0.641980809896707,-0.335268337632917,-0.312108027470289,0.302766040247745,0.119586052063723,-1,-0.277267431227857,-0.693671878373575,-0.653443650295409,0.502717823312991,9
"train",0.556559285941344,0.830807896708054,-0.505354682437829,-0.544816759238405,-0.312678899269029,-0.289534890789918,-0.614984232221966,0.152812615963406,0.35004328085538,-0.554773328830244,-0.124563172599299,-1,-0.511253002627288,-0.680730921820731,0.00625271624585366,0.621938030236595,6
"train",0.917376125952963,-0.398021410895862,0.845075155798886,0.795564077886801,0.00516186726506329,-0.162432498337472,-0.529653171213873,0.651540127155697,-0.654726101256203,0.128862768858642,-0.109935536222545,-0.359535937500843,0.595222356813556,-0.173240832723119,-0.568358121245477,-0.809825806366961,1
"train",-0.28173255684143,0.959492973614497,0.777592961637136,0.705131546801279,-0.501367481492214,-0.593854119066364,-0.288289484362431,0.481787066508391,-0.58617548574604,0.476709149704024,0.431446334504466,0.127422066158892,0.750487543503604,-0.400658802545594,-0.964801725783654,-0.848165364981379,0
"train",-0.983685841930732,-0.179894870368854,0.788876526410603,0.690883838282501,-0.359637299126714,-0.335321020665329,-0.350915992155816,0.281331625682357,-0.6298829948598,0.513431523267958,0.562835714351017,-0.0131106500639347,0.607025001379657,-0.178388855118534,-0.686574150588713,-0.891750570713325,3
"train",-0.389270106317392,0.92112365311485,0.399964859049638,0.291765950509374,-0.152098903970977,-0.230029065948225,0.0132199514344709,0.493675918809369,0.262232584132166,0.425246691285007,-0.0646250295583556,0.0516936113206916,0.820687478812414,-0.46421497325995,-0.535443453712597,-0.47945465323523,0
"train",-0.353920074035612,0.935275671229947,0.539366710878183,0.480481814383154,-0.00120300463423961,0.120366495736195,-0.0644172042994667,0.29429867167328,-0.257287085666969,0.302028144107965,0.38230155625823,0.310976128674228,0.840554536528037,-0.515812372137017,-0.879768833848904,-0.626485759143212,11
